period_key,plant_key,bu_key,product_group,product_key,account_key,value,version_key,profitcenter_key,costcenter_key,tags
2019-12-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,947.9979015969137,Actuals,AnnArbor,Detroit,
2020-01-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,431.4040505781131,Actuals,AnnArbor,Detroit,
2020-02-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,341.0218255572593,Actuals,AnnArbor,Detroit,
2020-03-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,541.1290931326917,Actuals,AnnArbor,Detroit,
2020-04-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,595.3578275004497,Actuals,AnnArbor,Detroit,
2020-05-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,399.1858819619869,Actuals,AnnArbor,Detroit,
2020-06-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,973.0844074133983,Actuals,AnnArbor,Detroit,
2020-07-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1636.2556778457192,Actuals,AnnArbor,Detroit,
2020-08-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1566.6006634092419,Actuals,AnnArbor,Detroit,
2020-09-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1344.7974781208313,Actuals,AnnArbor,Detroit,
2020-10-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,909.2482082206355,Actuals,AnnArbor,Detroit,
2020-11-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,770.0660469418823,Actuals,AnnArbor,Detroit,
2020-12-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,628.7646984206043,Actuals,AnnArbor,Detroit,
2021-01-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,369.5778990868265,Actuals,AnnArbor,Detroit,
2021-02-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,576.5153630148245,Actuals,AnnArbor,Detroit,
2021-03-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,781.5005819893827,Actuals,AnnArbor,Detroit,
2021-04-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,575.4861742172067,Actuals,AnnArbor,Detroit,
2021-05-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,614.6621742110133,Actuals,AnnArbor,Detroit,
2021-06-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,561.7789637951477,Actuals,AnnArbor,Detroit,
2021-07-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1237.6572561727032,Actuals,AnnArbor,Detroit,
2021-08-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1347.2604320391586,Actuals,AnnArbor,Detroit,
2021-09-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1411.548005682542,Actuals,AnnArbor,Detroit,
2021-10-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1325.6169404191717,Actuals,AnnArbor,Detroit,
2021-11-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,881.3120305694778,Actuals,AnnArbor,Detroit,
2021-12-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,636.22248027588,Actuals,AnnArbor,Detroit,
2022-01-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,531.7093345132665,Actuals,AnnArbor,Detroit,
2022-02-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,931.8459467344513,Actuals,AnnArbor,Detroit,
2022-03-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,939.5422818612195,Actuals,AnnArbor,Detroit,
2022-04-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1101.5735288561993,Actuals,AnnArbor,Detroit,
2022-05-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,900.0782846510378,Actuals,AnnArbor,Detroit,
2022-06-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1095.8260843782075,Actuals,AnnArbor,Detroit,
2022-07-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1753.830861532333,Actuals,AnnArbor,Detroit,
2022-08-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1353.8563494476118,Actuals,AnnArbor,Detroit,
2022-09-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1785.1765007089746,Actuals,AnnArbor,Detroit,
2022-10-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1359.5160025633056,Actuals,AnnArbor,Detroit,
2022-11-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1937.7880570303762,Actuals,AnnArbor,Detroit,
2022-12-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1327.2256783978894,Actuals,AnnArbor,Detroit,
2023-01-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,862.6419610737948,Actuals,AnnArbor,Detroit,
2023-02-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,920.3604123099527,Actuals,AnnArbor,Detroit,
2023-03-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,995.8826524609298,Actuals,AnnArbor,Detroit,
2023-04-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,986.0101966254922,Actuals,AnnArbor,Detroit,
2023-05-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1361.9488296412035,Actuals,AnnArbor,Detroit,
2023-06-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,881.4141286611992,Actuals,AnnArbor,Detroit,
2023-07-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1525.779789252148,Actuals,AnnArbor,Detroit,
2023-08-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1850.8546982120738,Actuals,AnnArbor,Detroit,
2023-09-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1659.0556144308568,Actuals,AnnArbor,Detroit,
2023-10-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1902.5562357740146,Actuals,AnnArbor,Detroit,
2023-11-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1747.4495092197462,Actuals,AnnArbor,Detroit,
2023-12-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,878.3926851377249,Actuals,AnnArbor,Detroit,
2024-01-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,884.4735529548807,Actuals,AnnArbor,Detroit,
2024-02-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1847.7222844594367,Actuals,AnnArbor,Detroit,
2024-03-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1177.9593090521905,Actuals,AnnArbor,Detroit,
2024-04-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1637.1093669064494,Actuals,AnnArbor,Detroit,
2024-05-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1334.5556133838259,Actuals,AnnArbor,Detroit,
2024-06-01,Europe,Residential,Cooling Systems,MightyAir Central AC,volume,1490.6261085817764,Actuals,AnnArbor,Detroit,
2019-01-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,441.1920531053224,Actuals,AnnArbor,Detroit,energyefficient
2019-02-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,228.88687451490011,Actuals,AnnArbor,Detroit,energyefficient
2019-03-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,282.6642257736172,Actuals,AnnArbor,Detroit,energyefficient
2019-04-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,62.27823321074892,Actuals,AnnArbor,Detroit,energyefficient
2019-05-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,67.4528202954773,Actuals,AnnArbor,Detroit,energyefficient
2019-06-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,160.23928141036944,Actuals,AnnArbor,Detroit,energyefficient
2019-07-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,103.91516024829446,Actuals,AnnArbor,Detroit,energyefficient
2019-08-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,642.612725624809,Actuals,AnnArbor,Detroit,energyefficient
2019-09-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,294.8163345908918,Actuals,AnnArbor,Detroit,energyefficient
2019-10-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,960.7622291294548,Actuals,AnnArbor,Detroit,energyefficient
2019-11-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,345.34804803228513,Actuals,AnnArbor,Detroit,energyefficient
2019-12-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,576.8462111204061,Actuals,AnnArbor,Detroit,energyefficient
2020-01-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,227.39056551481173,Actuals,AnnArbor,Detroit,energyefficient
2020-02-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,496.43484283251667,Actuals,AnnArbor,Detroit,energyefficient
2020-03-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,176.69329084101764,Actuals,AnnArbor,Detroit,energyefficient
2020-04-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,254.78373274191298,Actuals,AnnArbor,Detroit,energyefficient
2020-05-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,274.2253180560992,Actuals,AnnArbor,Detroit,energyefficient
2020-06-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,415.0480144622288,Actuals,AnnArbor,Detroit,energyefficient
2020-07-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,264.71128752914973,Actuals,AnnArbor,Detroit,energyefficient
2020-08-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,781.6996053010041,Actuals,AnnArbor,Detroit,energyefficient
2020-09-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,549.8211087192741,Actuals,AnnArbor,Detroit,energyefficient
2020-10-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,761.0203905789638,Actuals,AnnArbor,Detroit,energyefficient
2020-11-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,488.21695436844993,Actuals,AnnArbor,Detroit,energyefficient
2020-12-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,340.8175364158033,Actuals,AnnArbor,Detroit,energyefficient
2021-01-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,306.6851621131016,Actuals,AnnArbor,Detroit,energyefficient
2021-02-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,430.04018772249816,Actuals,AnnArbor,Detroit,energyefficient
2021-03-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,258.6699973297519,Actuals,AnnArbor,Detroit,energyefficient
2021-04-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,429.15742359270496,Actuals,AnnArbor,Detroit,energyefficient
2021-05-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,525.813716276523,Actuals,AnnArbor,Detroit,energyefficient
2021-06-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,921.0457389340447,Actuals,AnnArbor,Detroit,energyefficient
2021-07-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,1261.7628987146181,Actuals,AnnArbor,Detroit,energyefficient
2021-08-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,691.4844068121472,Actuals,AnnArbor,Detroit,energyefficient
2021-09-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,886.3595529866398,Actuals,AnnArbor,Detroit,energyefficient
2021-10-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,534.5136194027398,Actuals,AnnArbor,Detroit,energyefficient
2021-11-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,761.8919551072236,Actuals,AnnArbor,Detroit,energyefficient
2021-12-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,716.8657679798599,Actuals,AnnArbor,Detroit,energyefficient
2022-01-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,872.4372335338894,Actuals,AnnArbor,Detroit,energyefficient
2022-02-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,516.9212647675666,Actuals,AnnArbor,Detroit,energyefficient
2022-03-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,367.15873590622465,Actuals,AnnArbor,Detroit,energyefficient
2022-04-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,355.89479607642096,Actuals,AnnArbor,Detroit,energyefficient
2022-05-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,983.9538066281025,Actuals,AnnArbor,Detroit,energyefficient
2022-06-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,850.9989688483147,Actuals,AnnArbor,Detroit,energyefficient
2022-07-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,1054.8184978502939,Actuals,AnnArbor,Detroit,energyefficient
2022-08-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,1333.946005975991,Actuals,AnnArbor,Detroit,energyefficient
2022-09-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,947.1367055093133,Actuals,AnnArbor,Detroit,energyefficient
2022-10-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,876.5547376349191,Actuals,AnnArbor,Detroit,energyefficient
2022-11-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,461.35169741626714,Actuals,AnnArbor,Detroit,energyefficient
2022-12-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,715.3982062694035,Actuals,AnnArbor,Detroit,energyefficient
2023-01-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,960.2545127438387,Actuals,AnnArbor,Detroit,energyefficient
2023-02-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,376.1583154364067,Actuals,AnnArbor,Detroit,energyefficient
2023-03-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,477.15376274413154,Actuals,AnnArbor,Detroit,energyefficient
2023-04-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,632.4145046000015,Actuals,AnnArbor,Detroit,energyefficient
2023-05-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,710.5683084459263,Actuals,AnnArbor,Detroit,energyefficient
2023-06-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,815.0003552042898,Actuals,AnnArbor,Detroit,energyefficient
2023-07-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,521.9207168691953,Actuals,AnnArbor,Detroit,energyefficient
2023-08-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,685.2761110444047,Actuals,AnnArbor,Detroit,energyefficient
2023-09-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,1520.120508348967,Actuals,AnnArbor,Detroit,energyefficient
2023-10-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,1108.8681580995922,Actuals,AnnArbor,Detroit,energyefficient
2023-11-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,892.9689619813523,Actuals,AnnArbor,Detroit,energyefficient
2023-12-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,840.4478952642799,Actuals,AnnArbor,Detroit,energyefficient
2024-01-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,738.7389163854485,Actuals,AnnArbor,Detroit,energyefficient
2024-02-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,518.3642030527556,Actuals,AnnArbor,Detroit,energyefficient
2024-03-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,849.2631188130665,Actuals,AnnArbor,Detroit,energyefficient
2024-04-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,339.01227159323975,Actuals,AnnArbor,Detroit,energyefficient
2024-05-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,826.2667674555865,Actuals,AnnArbor,Detroit,energyefficient
2024-06-01,Europe,Residential,Cooling Systems,CoolBreeze Ductless,volume,683.9859002418746,Actuals,AnnArbor,Detroit,energyefficient
2019-01-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,273.9419130643386,Actuals,AnnArbor,Detroit,energyefficient smart
2019-02-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,312.1267584161668,Actuals,AnnArbor,Detroit,energyefficient smart
2019-03-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,131.3133354915823,Actuals,AnnArbor,Detroit,energyefficient smart
2019-04-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,142.30684452429625,Actuals,AnnArbor,Detroit,energyefficient smart
2019-05-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,23.943181600948797,Actuals,AnnArbor,Detroit,energyefficient smart
2019-06-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,115.76463181803727,Actuals,AnnArbor,Detroit,energyefficient smart
2019-07-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,142.70658265423086,Actuals,AnnArbor,Detroit,energyefficient smart
2019-08-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,160.45416538645418,Actuals,AnnArbor,Detroit,energyefficient smart
2019-09-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,134.67938742704825,Actuals,AnnArbor,Detroit,energyefficient smart
2019-10-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,371.56874360370364,Actuals,AnnArbor,Detroit,energyefficient smart
2019-11-01,Europe,Residential,Cooling Systems,EcoChil Heat Pump,volume,900.6068209153902,Actuals,AnnArbor,Detroit,energyefficient smart
